Time,Channel#,Timestamp,V_value,nV,V cell,WE_value,uA,WE current,I_value,f,Status,Status_value,Current_range_value,Current range,something1,something2,
1696320249.3153653,0,Timestamp,62999992,n,V cell,-1600093,u,WE current,-41815016,f,Status,0,0,Current range,0,128,
1696320249.316363,0,Timestamp,65999992,n,V cell,-1600093,u,WE current,-40818220,f,Status,0,0,Current range,0,128,
1696320249.3173602,0,Timestamp,68999992,n,V cell,-1600093,u,WE current,-39883024,f,Status,0,0,Current range,0,128,
1696320249.3183572,0,Timestamp,71999992,n,V cell,-1600093,u,WE current,-38987028,f,Status,0,0,Current range,0,128,
1696320249.3183572,0,Timestamp,74999992,n,V cell,-1600093,u,WE current,-38147032,f,Status,0,0,Current range,0,128,
1696320249.3193548,0,Timestamp,77999984,n,V cell,-1600093,u,WE current,-37368636,f,Status,0,0,Current range,0,128,
1696320249.3203537,0,Timestamp,80999984,n,V cell,-1600093,u,WE current,-36640640,f,Status,0,0,Current range,0,128,
1696320249.3213491,0,Timestamp,83999984,n,V cell,-1600093,u,WE current,-35957444,f,Status,0,0,Current range,0,128,
1696320249.322347,0,Timestamp,86999984,n,V cell,-1600093,u,WE current,-35296644,f,Status,0,0,Current range,0,128,
1696320249.3233438,0,Timestamp,89999984,n,V cell,-1600093,u,WE current,-34675048,f,Status,0,0,Current range,0,128,
1696320249.3243413,0,Timestamp,92999976,n,V cell,-1600093,u,WE current,-34075852,f,Status,0,0,Current range,0,128,
1696320249.3253388,0,Timestamp,95999976,n,V cell,-1600093,u,WE current,-33521454,f,Status,0,0,Current range,0,128,
1696320249.326336,0,Timestamp,98999976,n,V cell,-1600093,u,WE current,-33000654,f,Status,0,0,Current range,0,128,
1696320249.3273335,0,Timestamp,101999,u,V cell,-1600093,u,WE current,-32513456,f,Status,0,0,Current range,0,128,
1696320249.3283308,0,Timestamp,104999,u,V cell,-1600093,u,WE current,-32054258,f,Status,0,0,Current range,0,128,
1696320249.3290484,0,Timestamp,107999,u,V cell,-1600093,u,WE current,-31606260,f,Status,0,0,Current range,0,128,
1696320249.3301144,0,Timestamp,110999,u,V cell,-1600093,u,WE current,-31175064,f,Status,0,0,Current range,0,128,
1696320249.3311117,0,Timestamp,113999,u,V cell,-1600093,u,WE current,-30755066,f,Status,0,0,Current range,0,128,
1696320249.3321106,0,Timestamp,116999,u,V cell,-1600093,u,WE current,-30379866,f,Status,0,0,Current range,0,128,
1696320249.3331065,0,Timestamp,119999,u,V cell,-1600093,u,WE current,-30021470,f,Status,0,0,Current range,0,128,
1696320249.495739,1,Timestamp,0, ,V cell,-1600093,u,WE current,-59802136,f,Status,2,0,Current range,0,128,
1696320249.4968443,1,Timestamp,3000000,n,V cell,-1600093,u,WE current,-56666152,f,Status,8,0,Current range,0,128,
1696320249.4978428,1,Timestamp,6000000,n,V cell,-1600093,u,WE current,-51267776,f,Status,8,0,Current range,0,128,
1696320249.4988399,1,Timestamp,9000000,n,V cell,-1600093,u,WE current,-44519804,f,Status,0,0,Current range,0,128,
1696320249.4998372,1,Timestamp,12000000,n,V cell,-1600093,u,WE current,-38662228,f,Status,0,0,Current range,0,128,
1696320249.5008347,1,Timestamp,15000001,n,V cell,-1600093,u,WE current,-34395048,f,Status,0,0,Current range,0,128,
1696320249.5018325,1,Timestamp,18000002,n,V cell,-1600093,u,WE current,-31376662,f,Status,0,0,Current range,0,128,
1696320249.5038276,1,Timestamp,21000002,n,V cell,-1600093,u,WE current,-29164672,f,Status,0,0,Current range,0,128,
1696320249.504824,1,Timestamp,24000002,n,V cell,-1600093,u,WE current,-27501478,f,Status,0,0,Current range,0,128,
1696320249.505821,1,Timestamp,27000002,n,V cell,-1600093,u,WE current,-26196686,f,Status,0,0,Current range,0,128,
1696320249.5068178,1,Timestamp,30000004,n,V cell,-1600093,u,WE current,-25115890,f,Status,0,0,Current range,0,128,
1696320249.5078156,1,Timestamp,33000004,n,V cell,-1600093,u,WE current,-24180692,f,Status,0,0,Current range,0,128,
1696320249.5088134,1,Timestamp,36000004,n,V cell,-1600093,u,WE current,-23396698,f,Status,0,0,Current range,0,128,
1696320249.50981,1,Timestamp,39000000,n,V cell,-1600093,u,WE current,-22702300,f,Status,0,0,Current range,0,128,
1696320249.5108078,1,Timestamp,42000000,n,V cell,-1600093,u,WE current,-22103104,f,Status,0,0,Current range,0,128,
1696320249.5118053,1,Timestamp,45000000,n,V cell,-1600093,u,WE current,-21576704,f,Status,0,0,Current range,0,128,
1696320249.5130916,1,Timestamp,47999996,n,V cell,-1600093,u,WE current,-21095106,f,Status,0,0,Current range,0,128,
1696320249.5141306,1,Timestamp,50999996,n,V cell,-1600093,u,WE current,-20652710,f,Status,0,0,Current range,0,128,
1696320249.5151281,1,Timestamp,53999992,n,V cell,-1600093,u,WE current,-20249510,f,Status,0,0,Current range,0,128,
1696320249.5161254,1,Timestamp,56999992,n,V cell,-1600093,u,WE current,-19879914,f,Status,0,0,Current range,0,128,
1696320249.5171223,1,Timestamp,59999992,n,V cell,-1600093,u,WE current,-19543914,f,Status,0,0,Current range,0,128,
1696320249.5181196,1,Timestamp,62999992,n,V cell,-1600093,u,WE current,-19252716,f,Status,0,0,Current range,0,128,
1696320249.5191174,1,Timestamp,65999992,n,V cell,-1600093,u,WE current,-18978316,f,Status,0,0,Current range,0,128,
1696320249.5201142,1,Timestamp,68999992,n,V cell,-1600093,u,WE current,-18698318,f,Status,0,0,Current range,0,128,
1696320249.521112,1,Timestamp,71999992,n,V cell,-1600093,u,WE current,-18440720,f,Status,0,0,Current range,0,128,
1696320249.5221095,1,Timestamp,74999992,n,V cell,-1600093,u,WE current,-18194320,f,Status,0,0,Current range,0,128,
1696320249.5231066,1,Timestamp,77999984,n,V cell,-1600093,u,WE current,-17970320,f,Status,0,0,Current range,0,128,
1696320249.5241036,1,Timestamp,80999984,n,V cell,-1600093,u,WE current,-17763122,f,Status,0,0,Current range,0,128,
1696320249.525101,1,Timestamp,83999984,n,V cell,-1600093,u,WE current,-17572722,f,Status,0,0,Current range,0,128,
1696320249.5261002,1,Timestamp,86999984,n,V cell,-1600093,u,WE current,-17387922,f,Status,0,0,Current range,0,128,
1696320249.5270965,1,Timestamp,89999984,n,V cell,-1600093,u,WE current,-17203124,f,Status,0,0,Current range,0,128,
1696320249.5270965,1,Timestamp,92999976,n,V cell,-1600093,u,WE current,-17012726,f,Status,0,0,Current range,0,128,
1696320249.5290906,1,Timestamp,95999976,n,V cell,-1600093,u,WE current,-16827926,f,Status,0,0,Current range,0,128,
1696320249.5300894,1,Timestamp,98999976,n,V cell,-1600093,u,WE current,-16671127,f,Status,0,0,Current range,0,128,
1696320249.5310853,1,Timestamp,101999,u,V cell,-1600093,u,WE current,-16519927,f,Status,0,0,Current range,0,128,
1696320249.532037,1,Timestamp,104999,u,V cell,-1600093,u,WE current,-16379927,f,Status,0,0,Current range,0,128,
1696320249.533037,1,Timestamp,107999,u,V cell,-1600093,u,WE current,-16228729,f,Status,0,0,Current range,0,128,
1696320249.5340345,1,Timestamp,110999,u,V cell,-1600093,u,WE current,-16083130,f,Status,0,0,Current range,0,128,
1696320249.5350313,1,Timestamp,113999,u,V cell,-1600093,u,WE current,-15931930,f,Status,0,0,Current range,0,128,
1696320249.5360284,1,Timestamp,116999,u,V cell,-1600093,u,WE current,-15791930,f,Status,0,0,Current range,0,128,
1696320249.5370262,1,Timestamp,119999,u,V cell,-1600093,u,WE current,-15651932,f,Status,0,0,Current range,0,128,
1696320309.2871566,0,Timestamp,0, ,V cell,-1600093,u,WE current,-75386864,f,Status,2,0,Current range,0,128,
1696320309.288154,0,Timestamp,3000000,n,V cell,-1600093,u,WE current,-70923688,f,Status,2,0,Current range,0,128,
1696320309.2890368,0,Timestamp,6000000,n,V cell,-1600093,u,WE current,-68062104,f,Status,2,0,Current range,0,128,
1696320309.290037,0,Timestamp,9000000,n,V cell,-1600093,u,WE current,-65586912,f,Status,2,0,Current range,0,128,
1696320309.2910342,0,Timestamp,12000000,n,V cell,-1600093,u,WE current,-63526116,f,Status,2,0,Current range,0,128,
1696320309.2920315,0,Timestamp,15000001,n,V cell,-1600093,u,WE current,-61711724,f,Status,2,0,Current range,0,128,
1696320309.2930284,0,Timestamp,18000002,n,V cell,-1600093,u,WE current,-60093336,f,Status,2,0,Current range,0,128,
1696320309.294026,0,Timestamp,21000002,n,V cell,-1600093,u,WE current,-58631740,f,Status,2,0,Current range,0,128,
1696320309.2950234,0,Timestamp,24000002,n,V cell,-1600093,u,WE current,-57293348,f,Status,8,0,Current range,0,128,
1696320309.2960205,0,Timestamp,27000002,n,V cell,-1600093,u,WE current,-56016552,f,Status,8,0,Current range,0,128,
1696320309.2970178,0,Timestamp,30000004,n,V cell,-1600093,u,WE current,-54784560,f,Status,8,0,Current range,0,128,
1696320309.298015,0,Timestamp,33000004,n,V cell,-1600093,u,WE current,-53597364,f,Status,8,0,Current range,0,128,
1696320309.2990131,0,Timestamp,36000004,n,V cell,-1600093,u,WE current,-52415772,f,Status,8,0,Current range,0,128,
1696320309.3000104,0,Timestamp,39000000,n,V cell,-1600093,u,WE current,-51206176,f,Status,8,0,Current range,0,128,
1696320309.3010075,0,Timestamp,42000000,n,V cell,-1600093,u,WE current,-49979780,f,Status,8,0,Current range,0,128,
1696320309.3020048,0,Timestamp,45000000,n,V cell,-1600093,u,WE current,-48725388,f,Status,0,0,Current range,0,128,
1696320309.3030019,0,Timestamp,47999996,n,V cell,-1600093,u,WE current,-47470992,f,Status,0,0,Current range,0,128,
1696320309.3039994,0,Timestamp,50999996,n,V cell,-1600093,u,WE current,-46233396,f,Status,0,0,Current range,0,128,
1696320309.3049963,0,Timestamp,53999992,n,V cell,-1600093,u,WE current,-45023804,f,Status,0,0,Current range,0,128,
1696320309.3055592,0,Timestamp,56999992,n,V cell,-1600093,u,WE current,-43859008,f,Status,0,0,Current range,0,128,
1696320309.306559,0,Timestamp,59999992,n,V cell,-1600093,u,WE current,-42744612,f,Status,0,0,Current range,0,128,
1696320309.3076346,0,Timestamp,62999992,n,V cell,-1600093,u,WE current,-41686216,f,Status,0,0,Current range,0,128,
1696320309.3086324,0,Timestamp,65999992,n,V cell,-1600093,u,WE current,-40689420,f,Status,0,0,Current range,0,128,
1696320309.3096297,0,Timestamp,68999992,n,V cell,-1600093,u,WE current,-39743024,f,Status,0,0,Current range,0,128,
1696320309.310627,0,Timestamp,71999992,n,V cell,-1600093,u,WE current,-38875028,f,Status,0,0,Current range,0,128,
1696320309.3116245,0,Timestamp,74999992,n,V cell,-1600093,u,WE current,-38051832,f,Status,0,0,Current range,0,128,
1696320309.3126218,0,Timestamp,77999984,n,V cell,-1600093,u,WE current,-37262236,f,Status,0,0,Current range,0,128,
1696320309.313619,0,Timestamp,80999984,n,V cell,-1600093,u,WE current,-36523036,f,Status,0,0,Current range,0,128,
1696320309.3146167,0,Timestamp,83999984,n,V cell,-1600093,u,WE current,-35828644,f,Status,0,0,Current range,0,128,
1696320309.3156157,0,Timestamp,86999984,n,V cell,-1600093,u,WE current,-35167844,f,Status,0,0,Current range,0,128,
1696320309.3156157,0,Timestamp,89999984,n,V cell,-1600093,u,WE current,-34551848,f,Status,0,0,Current range,0,128,
1696320309.316613,0,Timestamp,92999976,n,V cell,-1600093,u,WE current,-33969452,f,Status,0,0,Current range,0,128,
1696320309.3176086,0,Timestamp,95999976,n,V cell,-1600093,u,WE current,-33426252,f,Status,0,0,Current range,0,128,
1696320309.3186061,0,Timestamp,98999976,n,V cell,-1600093,u,WE current,-32905456,f,Status,0,0,Current range,0,128,
1696320309.3196032,0,Timestamp,101999,u,V cell,-1600093,u,WE current,-32390258,f,Status,0,0,Current range,0,128,
1696320309.3206003,0,Timestamp,104999,u,V cell,-1600093,u,WE current,-31914258,f,Status,0,0,Current range,0,128,
1696320309.3215978,0,Timestamp,107999,u,V cell,-1600093,u,WE current,-31477460,f,Status,0,0,Current range,0,128,
1696320309.322171,0,Timestamp,110999,u,V cell,-1600093,u,WE current,-31063064,f,Status,0,0,Current range,0,128,
1696320309.3232603,0,Timestamp,113999,u,V cell,-1600093,u,WE current,-30665466,f,Status,0,0,Current range,0,128,
1696320309.3242583,0,Timestamp,116999,u,V cell,-1600093,u,WE current,-30284668,f,Status,0,0,Current range,0,128,
1696320309.3252556,0,Timestamp,119999,u,V cell,-1600093,u,WE current,-29915068,f,Status,0,0,Current range,0,128,
1696320309.488979,1,Timestamp,0, ,V cell,-1600093,u,WE current,-59768532,f,Status,2,0,Current range,0,128,
1696320309.4900885,1,Timestamp,3000000,n,V cell,-1600093,u,WE current,-56643752,f,Status,8,0,Current range,0,128,
1696320309.4910858,1,Timestamp,6000000,n,V cell,-1600093,u,WE current,-51189372,f,Status,8,0,Current range,0,128,
1696320309.4920833,1,Timestamp,9000000,n,V cell,-1600093,u,WE current,-44419004,f,Status,0,0,Current range,0,128,
1696320309.4920833,1,Timestamp,12000000,n,V cell,-1600093,u,WE current,-38583832,f,Status,0,0,Current range,0,128,
1696320309.4930816,1,Timestamp,15000001,n,V cell,-1600093,u,WE current,-34350248,f,Status,0,0,Current range,0,128,
1696320309.4940777,1,Timestamp,18000002,n,V cell,-1600093,u,WE current,-31326264,f,Status,0,0,Current range,0,128,
1696320309.4950767,1,Timestamp,21000002,n,V cell,-1600093,u,WE current,-29119872,f,Status,0,0,Current range,0,128,
1696320309.4960728,1,Timestamp,24000002,n,V cell,-1600093,u,WE current,-27451080,f,Status,0,0,Current range,0,128,
1696320309.49707,1,Timestamp,27000002,n,V cell,-1600093,u,WE current,-26129484,f,Status,0,0,Current range,0,128,
1696320309.498067,1,Timestamp,30000004,n,V cell,-1600093,u,WE current,-25048690,f,Status,0,0,Current range,0,128,
1696320309.4990642,1,Timestamp,33000004,n,V cell,-1600093,u,WE current,-24152694,f,Status,0,0,Current range,0,128,
1696320309.500063,1,Timestamp,36000004,n,V cell,-1600093,u,WE current,-23374296,f,Status,0,0,Current range,0,128,
1696320309.500063,1,Timestamp,39000000,n,V cell,-1600093,u,WE current,-22685500,f,Status,0,0,Current range,0,128,
1696320309.50106,1,Timestamp,42000000,n,V cell,-1600093,u,WE current,-22063902,f,Status,0,0,Current range,0,128,
1696320309.5020576,1,Timestamp,45000000,n,V cell,-1600093,u,WE current,-21515104,f,Status,0,0,Current range,0,128,
1696320309.5030541,1,Timestamp,47999996,n,V cell,-1600093,u,WE current,-21033508,f,Status,0,0,Current range,0,128,
1696320309.5040517,1,Timestamp,50999996,n,V cell,-1600093,u,WE current,-20607908,f,Status,0,0,Current range,0,128,
1696320309.505049,1,Timestamp,53999992,n,V cell,-1600093,u,WE current,-20221512,f,Status,0,0,Current range,0,128,
1696320309.506731,1,Timestamp,56999992,n,V cell,-1600093,u,WE current,-19863112,f,Status,0,0,Current range,0,128,
1696320309.5067978,1,Timestamp,59999992,n,V cell,-1600093,u,WE current,-19532714,f,Status,0,0,Current range,0,128,
1696320309.508793,1,Timestamp,62999992,n,V cell,-1600093,u,WE current,-19213514,f,Status,0,0,Current range,0,128,
1696320309.50979,1,Timestamp,65999992,n,V cell,-1600093,u,WE current,-18911116,f,Status,0,0,Current range,0,128,
1696320309.50979,1,Timestamp,68999992,n,V cell,-1600093,u,WE current,-18647918,f,Status,0,0,Current range,0,128,
1696320309.5107894,1,Timestamp,71999992,n,V cell,-1600093,u,WE current,-18412718,f,Status,0,0,Current range,0,128,
1696320309.5117867,1,Timestamp,74999992,n,V cell,-1600093,u,WE current,-18183120,f,Status,0,0,Current range,0,128,
1696320309.5127819,1,Timestamp,77999984,n,V cell,-1600093,u,WE current,-17959120,f,Status,0,0,Current range,0,128,
1696320309.5137794,1,Timestamp,80999984,n,V cell,-1600093,u,WE current,-17735122,f,Status,0,0,Current range,0,128,
1696320309.514777,1,Timestamp,83999984,n,V cell,-1600093,u,WE current,-17533524,f,Status,0,0,Current range,0,128,
1696320309.515776,1,Timestamp,86999984,n,V cell,-1600093,u,WE current,-17331922,f,Status,0,0,Current range,0,128,
1696320309.515776,1,Timestamp,89999984,n,V cell,-1600093,u,WE current,-17147126,f,Status,0,0,Current range,0,128,
1696320309.5167735,1,Timestamp,92999976,n,V cell,-1600093,u,WE current,-16979126,f,Status,0,0,Current range,0,128,
1696320309.5177689,1,Timestamp,95999976,n,V cell,-1600093,u,WE current,-16822326,f,Status,0,0,Current range,0,128,
1696320309.518768,1,Timestamp,98999976,n,V cell,-1600093,u,WE current,-16654326,f,Status,0,0,Current range,0,128,
1696320309.5197635,1,Timestamp,101999,u,V cell,-1600093,u,WE current,-16486327,f,Status,0,0,Current range,0,128,
1696320309.5207608,1,Timestamp,104999,u,V cell,-1600093,u,WE current,-16323928,f,Status,0,0,Current range,0,128,
1696320309.5217583,1,Timestamp,107999,u,V cell,-1600093,u,WE current,-16178328,f,Status,0,0,Current range,0,128,
1696320309.5224154,1,Timestamp,110999,u,V cell,-1600093,u,WE current,-16043929,f,Status,0,0,Current range,0,128,
1696320309.5235717,1,Timestamp,113999,u,V cell,-1600093,u,WE current,-15915129,f,Status,0,0,Current range,0,128,
1696320309.5245695,1,Timestamp,116999,u,V cell,-1600093,u,WE current,-15786331,f,Status,0,0,Current range,0,128,
1696320309.5255668,1,Timestamp,119999,u,V cell,-1600093,u,WE current,-15657531,f,Status,0,0,Current range,0,128,
1696320369.2814763,0,Timestamp,0, ,V cell,-1600093,u,WE current,-75353272,f,Status,2,0,Current range,0,128,
1696320369.2821493,0,Timestamp,3000000,n,V cell,-1600093,u,WE current,-70884488,f,Status,2,0,Current range,0,128,
1696320369.2832496,0,Timestamp,6000000,n,V cell,-1600093,u,WE current,-67978104,f,Status,2,0,Current range,0,128,
1696320369.2842476,0,Timestamp,9000000,n,V cell,-1600093,u,WE current,-65525308,f,Status,2,0,Current range,0,128,
1696320369.285245,0,Timestamp,12000000,n,V cell,-1600093,u,WE current,-63458920,f,Status,2,0,Current range,0,128,
1696320369.2862422,0,Timestamp,15000001,n,V cell,-1600093,u,WE current,-61666928,f,Status,2,0,Current range,0,128,
1696320369.2872398,0,Timestamp,18000002,n,V cell,-1600093,u,WE current,-60042940,f,Status,2,0,Current range,0,128,
1696320369.2882376,0,Timestamp,21000002,n,V cell,-1600093,u,WE current,-58564540,f,Status,2,0,Current range,0,128,
1696320369.2892342,0,Timestamp,24000002,n,V cell,-1600093,u,WE current,-57214948,f,Status,8,0,Current range,0,128,
1696320369.2902317,0,Timestamp,27000002,n,V cell,-1600093,u,WE current,-55943752,f,Status,8,0,Current range,0,128,
1696320369.2912292,0,Timestamp,30000004,n,V cell,-1600093,u,WE current,-54711756,f,Status,8,0,Current range,0,128,
1696320369.2922263,0,Timestamp,33000004,n,V cell,-1600093,u,WE current,-53518964,f,Status,8,0,Current range,0,128,
1696320369.2932236,0,Timestamp,36000004,n,V cell,-1600093,u,WE current,-52326172,f,Status,8,0,Current range,0,128,
1696320369.2942212,0,Timestamp,39000000,n,V cell,-1600093,u,WE current,-51110976,f,Status,8,0,Current range,0,128,
1696320369.2952185,0,Timestamp,42000000,n,V cell,-1600093,u,WE current,-49873380,f,Status,8,0,Current range,0,128,
1696320369.2962158,0,Timestamp,45000000,n,V cell,-1600093,u,WE current,-48618984,f,Status,0,0,Current range,0,128,
1696320369.2982104,0,Timestamp,47999996,n,V cell,-1600093,u,WE current,-47370192,f,Status,0,0,Current range,0,128,
1696320369.298803,0,Timestamp,50999996,n,V cell,-1600093,u,WE current,-46126996,f,Status,0,0,Current range,0,128,
1696320369.299901,0,Timestamp,53999992,n,V cell,-1600093,u,WE current,-44900604,f,Status,0,0,Current range,0,128,
1696320369.3008993,0,Timestamp,56999992,n,V cell,-1600093,u,WE current,-43735808,f,Status,0,0,Current range,0,128,
1696320369.301896,0,Timestamp,59999992,n,V cell,-1600093,u,WE current,-42610212,f,Status,0,0,Current range,0,128,
1696320369.3028939,0,Timestamp,62999992,n,V cell,-1600093,u,WE current,-41557416,f,Status,0,0,Current range,0,128,
